min,max,count,mean,majority,median,std,sum,minority,range,year,month,type,index,biomass,lat,long
77.0,97.0,9,88.55555555555556,85.0,91.0,6.516834799384525,797.0,77.0,20.0,tif,,al_c,1896,2.86077404,21.60537,74.27757
74.0,97.0,9,89.77777777777777,92.0,92.0,7.020252888413918,808.0,74.0,23.0,tif,,al_c,1897,0.558573306,21.60537,74.35719
0.0,52.0,12,4.833333333333333,0.0,0.0,14.270209840394392,58.0,2.0,52.0,tif,,al_c,1898,2.869747877,21.52477,69.65931
0.0,62.0,12,29.583333333333332,2.0,33.0,22.95451420139887,355.0,0.0,62.0,tif,,al_c,1899,25.86894989,21.52477,69.73894
0.0,74.0,12,37.166666666666664,72.0,34.5,25.780591321552127,446.0,0.0,74.0,tif,,al_c,1900,55.47650146,21.52477,69.81856
43.0,91.0,16,72.9375,79.0,77.5,14.98527923496923,1167.0,43.0,48.0,tif,,al_c,1901,159.1811523,21.52477,69.89819
56.0,100.0,12,80.91666666666667,88.0,84.0,12.638949938802494,971.0,56.0,44.0,tif,,al_c,1902,135.7535706,21.52477,69.97781
27.0,99.0,12,78.25,99.0,88.0,24.491920436475915,939.0,27.0,72.0,tif,,al_c,1903,84.11947632,21.52477,70.05744
36.0,97.0,12,75.83333333333333,90.0,82.5,20.50948290154798,910.0,36.0,61.0,tif,,al_c,1904,145.4594879,21.52477,70.13706
60.0,97.0,12,87.58333333333333,83.0,91.0,10.05367539205881,1051.0,60.0,37.0,tif,,al_c,1905,147.7196808,21.52477,70.21669
31.0,93.0,12,75.75,31.0,79.5,17.75352077758099,909.0,31.0,62.0,tif,,al_c,1906,186.8069,21.52477,70.29631
45.0,93.0,16,77.0625,90.0,82.5,14.855423041771648,1233.0,45.0,48.0,tif,,al_c,1907,131.1850739,21.52477,70.37594
0.0,81.0,12,23.5,0.0,14.0,25.454207248835438,282.0,4.0,81.0,tif,,al_c,1908,61.00597,21.52477,70.45556
0.0,1.0,12,0.08333333333333333,0.0,0.0,0.2763853991962833,1.0,1.0,1.0,tif,,al_c,1909,1.073088884,21.52477,70.53519
0.0,88.0,12,32.583333333333336,1.0,25.0,29.747432195438687,391.0,0.0,88.0,tif,,al_c,1910,43.85982895,21.52477,70.61481
73.0,89.0,12,80.75,76.0,81.5,5.584576975922169,969.0,73.0,16.0,tif,,al_c,1911,111.6840973,21.52477,70.69444
57.0,90.0,16,72.5625,71.0,71.5,8.403635745913789,1161.0,57.0,33.0,tif,,al_c,1912,86.93591309,21.52477,70.77406
46.0,94.0,12,75.91666666666667,74.0,78.0,14.332122041840915,911.0,46.0,48.0,tif,,al_c,1913,216.9741974,21.52477,70.85369
49.0,97.0,12,78.66666666666667,71.0,79.0,15.07941938169003,944.0,49.0,48.0,tif,,al_c,1914,424.5293274,21.52477,70.93331
50.0,98.0,12,72.91666666666667,61.0,71.5,14.574282905934762,875.0,50.0,48.0,tif,,al_c,1915,374.2272644,21.52477,71.01294
37.0,89.0,12,71.58333333333333,37.0,77.5,15.950226400343732,859.0,37.0,52.0,tif,,al_c,1916,338.9833069,21.52477,71.09256
50.0,96.0,12,78.25,85.0,84.0,14.054210519745794,939.0,50.0,46.0,tif,,al_c,1917,427.6078186,21.52477,71.17219
24.0,95.0,16,67.25,69.0,70.5,16.04485898972004,1076.0,24.0,71.0,tif,,al_c,1918,370.6452332,21.52477,71.25181
22.0,99.0,12,70.41666666666667,22.0,75.0,21.81153491975188,845.0,22.0,77.0,tif,,al_c,1919,342.5354614,21.52477,71.33144
17.0,86.0,12,49.666666666666664,17.0,47.5,23.127665011602208,596.0,17.0,69.0,tif,,al_c,1920,333.9223328,21.52477,71.41106
26.0,90.0,12,64.91666666666667,26.0,71.0,19.452756160046373,779.0,26.0,64.0,tif,,al_c,1921,422.882782,21.52477,71.49069
60.0,96.0,12,72.83333333333333,65.0,72.0,9.016959329815986,874.0,60.0,36.0,tif,,al_c,1922,451.8319397,21.52477,71.57031
54.0,90.0,16,71.5625,56.0,70.5,10.78174817689599,1145.0,54.0,36.0,tif,,al_c,1923,441.8463135,21.52477,71.64994
24.0,85.0,12,65.5,76.0,65.5,15.681730346701752,786.0,24.0,61.0,tif,,al_c,1924,389.0070801,21.52477,71.72956
17.0,86.0,12,47.916666666666664,17.0,39.0,24.462414480631754,575.0,17.0,69.0,tif,,al_c,1925,227.7041931,21.52477,71.80919
42.0,87.0,12,68.41666666666667,67.0,67.0,14.279696153007677,821.0,62.0,45.0,tif,,al_c,1926,216.5193787,21.52477,71.88882
32.0,88.0,12,61.416666666666664,58.0,61.5,12.037845414451134,737.0,32.0,56.0,tif,,al_c,1927,131.0708466,21.52477,71.96844
17.0,87.0,16,45.4375,22.0,50.5,21.751346941051718,727.0,17.0,70.0,tif,,al_c,1928,141.4564056,21.52477,72.04807
39.0,93.0,12,74.58333333333333,79.0,79.0,14.924578907143598,895.0,39.0,54.0,tif,,al_c,1929,154.2838898,21.52477,72.12769
43.0,92.0,12,69.33333333333333,91.0,69.5,17.513486866475855,832.0,43.0,49.0,tif,,al_c,1930,169.9111328,21.52477,72.20732
0.0,51.0,12,9.833333333333334,0.0,0.0,18.284024599511877,118.0,1.0,51.0,tif,,al_c,1931,48.83545685,21.52477,72.28694
0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tif,,al_c,1932,1.114052296,21.52477,72.60544
0.0,82.0,12,19.25,0.0,1.0,29.544105447054353,231.0,2.0,82.0,tif,,al_c,1933,64.38723755,21.52477,72.68507
0.0,89.0,12,56.333333333333336,89.0,66.5,30.99820783350045,676.0,0.0,89.0,tif,,al_c,1934,239.252182,21.52477,72.76469
51.0,93.0,12,78.33333333333333,87.0,77.5,10.257788368952745,940.0,51.0,42.0,tif,,al_c,1935,360.9073181,21.52477,72.84432
37.0,75.0,16,61.6875,61.0,62.0,11.47670875076997,987.0,37.0,38.0,tif,,al_c,1936,402.0119934,21.52477,72.92394
23.0,77.0,12,48.583333333333336,23.0,48.5,14.625652881913418,583.0,23.0,54.0,tif,,al_c,1937,164.6579742,21.52477,73.00357
23.0,89.0,12,53.583333333333336,37.0,54.5,22.410779896191823,643.0,23.0,66.0,tif,,al_c,1938,151.997757,21.52477,73.08319
14.0,67.0,12,35.583333333333336,14.0,33.5,17.815996245571622,427.0,14.0,53.0,tif,,al_c,1939,172.1027527,21.52477,73.16282
26.0,51.0,12,36.75,29.0,33.5,8.307877787578084,441.0,26.0,25.0,tif,,al_c,1940,246.5665131,21.52477,73.24244
4.0,60.0,12,24.5,15.0,21.0,14.597374193098338,294.0,4.0,56.0,tif,,al_c,1941,295.2405396,21.52477,73.32207
1.0,55.0,16,12.625,6.0,8.0,13.485524646820382,202.0,1.0,54.0,tif,,al_c,1942,72.60256958,21.52477,73.40169
1.0,13.0,12,5.666666666666667,5.0,5.0,3.0368111930481,68.0,1.0,12.0,tif,,al_c,1943,183.9376526,21.52477,73.48132
2.0,9.0,12,4.833333333333333,4.0,4.5,1.9075871903765995,58.0,2.0,7.0,tif,,al_c,1944,188.644455,21.52477,73.56094
1.0,30.0,12,13.416666666666666,1.0,13.0,8.606764135776517,161.0,1.0,29.0,tif,,al_c,1945,230.5480499,21.52477,73.64057
2.0,31.0,12,8.416666666666666,2.0,7.0,7.815138443360355,101.0,4.0,29.0,tif,,al_c,1946,174.194397,21.52477,73.72019
0.0,63.0,16,36.1875,35.0,40.5,19.413972899692634,579.0,0.0,63.0,tif,,al_c,1947,138.1745148,21.52477,73.79982
13.0,67.0,12,38.333333333333336,13.0,39.5,17.138326120780356,460.0,13.0,54.0,tif,,al_c,1948,42.17694855,21.52477,73.87944
49.0,95.0,12,72.83333333333333,65.0,73.0,11.795714852813663,874.0,49.0,46.0,tif,,al_c,1949,23.48353386,21.52477,73.95907
52.0,92.0,12,73.08333333333333,52.0,76.0,13.714094534051052,877.0,58.0,40.0,tif,,al_c,1950,69.46971893,21.52477,74.03869
74.0,93.0,12,85.0,85.0,86.0,6.258327785172862,1020.0,74.0,19.0,tif,,al_c,1951,79.29045868,21.52477,74.11832
57.0,98.0,16,84.6875,83.0,86.5,9.935534396800204,1355.0,57.0,41.0,tif,,al_c,1952,60.37094498,21.52477,74.19794
67.0,98.0,12,83.08333333333333,67.0,84.5,9.759254866820292,997.0,67.0,31.0,tif,,al_c,1953,53.51800537,21.52477,74.27757
60.0,100.0,12,82.08333333333333,60.0,88.0,13.6409819620469,985.0,67.0,40.0,tif,,al_c,1954,7.163036823,21.52477,74.35719
0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tif,,al_c,1955,0.001497328,21.44416,69.65931
0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tif,,al_c,1956,8.561689377,21.44416,69.73894
0.0,57.0,9,23.22222222222222,0.0,21.0,17.45965366703588,209.0,0.0,57.0,tif,,al_c,1957,49.01454926,21.44416,69.81856
36.0,91.0,12,68.83333333333333,36.0,75.5,17.883108106689832,826.0,36.0,55.0,tif,,al_c,1958,118.491806,21.44416,69.89819
20.0,85.0,9,62.55555555555556,76.0,66.0,19.675766883888816,563.0,20.0,65.0,tif,,al_c,1959,68.5867691,21.44416,69.97781
61.0,99.0,9,84.44444444444444,61.0,85.0,12.302764920592363,760.0,61.0,38.0,tif,,al_c,1960,69.37202454,21.44416,70.05744
77.0,99.0,9,88.55555555555556,92.0,91.0,7.617394000445604,797.0,77.0,22.0,tif,,al_c,1961,92.00119019,21.44416,70.13706
61.0,93.0,9,82.44444444444444,61.0,84.0,9.499837555466247,742.0,61.0,32.0,tif,,al_c,1962,92.26901245,21.44416,70.21669
26.0,89.0,9,63.0,26.0,68.0,22.593017603774058,567.0,26.0,63.0,tif,,al_c,1963,90.70178223,21.44416,70.29631
26.0,93.0,12,71.58333333333333,66.0,77.0,18.06681273003687,859.0,26.0,67.0,tif,,al_c,1964,136.5206909,21.44416,70.37594
13.0,87.0,9,68.77777777777777,13.0,75.0,21.206800679539768,619.0,13.0,74.0,tif,,al_c,1965,120.5401993,21.44416,70.45556
0.0,94.0,9,49.22222222222222,0.0,53.0,38.27612478288602,443.0,6.0,94.0,tif,,al_c,1966,65.23889923,21.44416,70.53519
47.0,90.0,9,74.44444444444444,47.0,78.0,12.102443381502313,670.0,47.0,43.0,tif,,al_c,1967,117.1335297,21.44416,70.61481
71.0,91.0,9,79.33333333333333,71.0,77.0,7.086763875156433,714.0,71.0,20.0,tif,,al_c,1968,118.0437241,21.44416,70.69444
55.0,86.0,12,70.41666666666667,55.0,72.5,9.241738052023669,845.0,55.0,31.0,tif,,al_c,1969,107.6644211,21.44416,70.77406
45.0,99.0,9,74.33333333333333,45.0,82.0,19.955506062794353,669.0,45.0,54.0,tif,,al_c,1970,178.3238068,21.44416,70.85369
61.0,93.0,9,81.33333333333333,61.0,85.0,10.434983894999018,732.0,61.0,32.0,tif,,al_c,1971,264.2216797,21.44416,70.93331
40.0,92.0,9,74.88888888888889,40.0,79.0,14.425628770771095,674.0,40.0,52.0,tif,,al_c,1972,387.702301,21.44416,71.01294
72.0,96.0,9,89.22222222222223,95.0,93.0,8.024653371230128,803.0,72.0,24.0,tif,,al_c,1973,539.1390991,21.44416,71.09256
58.0,92.0,9,83.0,86.0,86.0,10.066445913694333,747.0,58.0,34.0,tif,,al_c,1974,557.9338379,21.44416,71.17219
42.0,86.0,12,70.16666666666667,66.0,72.0,11.788648023510678,842.0,42.0,44.0,tif,,al_c,1975,465.5869141,21.44416,71.25181
52.0,89.0,9,72.77777777777777,66.0,70.0,11.457920867997123,655.0,52.0,37.0,tif,,al_c,1976,439.1292725,21.44416,71.33144
15.0,88.0,9,51.666666666666664,15.0,46.0,26.34387974463898,465.0,42.0,73.0,tif,,al_c,1977,282.9332581,21.44416,71.41106
17.0,87.0,9,58.55555555555556,17.0,72.0,23.735164307233227,527.0,17.0,70.0,tif,,al_c,1978,333.7914124,21.44416,71.49069
21.0,92.0,9,65.0,88.0,82.0,29.13188402192118,585.0,21.0,71.0,tif,,al_c,1979,315.9336853,21.44416,71.57031
23.0,92.0,12,72.25,76.0,76.0,18.699933154960743,867.0,23.0,69.0,tif,,al_c,1980,230.9056091,21.44416,71.64994
4.0,67.0,9,40.0,29.0,34.0,20.60204952048326,360.0,4.0,63.0,tif,,al_c,1981,175.344574,21.44416,71.72956
6.0,58.0,9,25.22222222222222,6.0,20.0,16.645171323692097,227.0,6.0,52.0,tif,,al_c,1982,50.97356415,21.44416,71.80919
0.0,52.0,9,18.555555555555557,0.0,10.0,18.330976279457257,167.0,2.0,52.0,tif,,al_c,1983,104.8774033,21.44416,71.88882
65.0,90.0,9,80.88888888888889,80.0,80.0,7.340064251072776,728.0,65.0,25.0,tif,,al_c,1984,314.0061646,21.44416,71.96844
56.0,96.0,12,79.66666666666667,85.0,82.5,10.044346115546244,956.0,56.0,40.0,tif,,al_c,1985,281.165802,21.44416,72.04807
63.0,90.0,9,80.22222222222223,90.0,84.0,9.975278083317084,722.0,63.0,27.0,tif,,al_c,1986,106.2153702,21.44416,72.12769
0.0,87.0,9,44.77777777777778,0.0,57.0,34.82584537628397,403.0,0.0,87.0,tif,,al_c,1987,73.36665344,21.44416,72.20732
0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tif,,al_c,1988,3.252177238,21.44416,72.28694
0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tif,,al_c,1989,1.509375572,21.44416,72.60544
0.0,95.0,9,33.0,10.0,25.0,31.82940638954976,297.0,0.0,95.0,tif,,al_c,1990,88.67830658,21.44416,72.68507
1.0,87.0,9,45.111111111111114,1.0,48.0,29.243971627383477,406.0,1.0,86.0,tif,,al_c,1991,129.1389008,21.44416,72.76469
63.0,92.0,9,77.11111111111111,63.0,78.0,9.859506911768452,694.0,63.0,29.0,tif,,al_c,1992,186.9196472,21.44416,72.84432
38.0,87.0,12,60.666666666666664,59.0,59.0,13.249737942901193,728.0,38.0,49.0,tif,,al_c,1993,209.6087036,21.44416,72.92394
68.0,83.0,9,75.22222222222223,68.0,74.0,5.632796380282922,677.0,70.0,15.0,tif,,al_c,1994,250.3709564,21.44416,73.00357
20.0,89.0,9,65.44444444444444,77.0,77.0,23.533008076652727,589.0,20.0,69.0,tif,,al_c,1995,135.8866577,21.44416,73.08319
16.0,54.0,9,35.55555555555556,26.0,33.0,12.508762360939995,320.0,16.0,38.0,tif,,al_c,1996,160.7015381,21.44416,73.16282
8.0,34.0,9,20.666666666666668,14.0,20.0,8.232726023485645,186.0,8.0,26.0,tif,,al_c,1997,145.6189575,21.44416,73.24244
6.0,14.0,9,9.555555555555555,8.0,9.0,2.454524670486058,86.0,6.0,8.0,tif,,al_c,1998,125.3327866,21.44416,73.32207
0.0,13.0,12,4.666666666666667,0.0,3.0,4.515405728048022,56.0,2.0,13.0,tif,,al_c,1999,61.99300766,21.44416,73.40169
0.0,11.0,9,3.888888888888889,0.0,3.0,3.842581436842351,35.0,1.0,11.0,tif,,al_c,2000,52.05212784,21.44416,73.48132
3.0,27.0,9,9.444444444444445,3.0,8.0,7.440297352348093,85.0,13.0,24.0,tif,,al_c,2001,117.0840988,21.44416,73.56094
1.0,45.0,9,19.333333333333332,6.0,17.0,15.003703246569199,174.0,1.0,44.0,tif,,al_c,2002,111.237175,21.44416,73.64057
2.0,18.0,9,7.222222222222222,2.0,5.0,5.265775827143461,65.0,3.0,16.0,tif,,al_c,2003,88.06201172,21.44416,73.72019
0.0,61.0,12,22.583333333333332,4.0,20.5,18.149647991689047,271.0,0.0,61.0,tif,,al_c,2004,127.466423,21.44416,73.79982
0.0,85.0,9,41.22222222222222,0.0,35.0,24.534681927507247,371.0,0.0,85.0,tif,,al_c,2005,38.8352623,21.44416,73.87944
40.0,86.0,9,66.66666666666667,67.0,67.0,12.780193008453876,600.0,40.0,46.0,tif,,al_c,2006,44.69461823,21.44416,73.95907
42.0,70.0,9,56.0,55.0,55.0,8.445906306213285,504.0,42.0,28.0,tif,,al_c,2007,21.58587646,21.44416,74.03869
70.0,95.0,9,81.11111111111111,70.0,82.0,7.780951733338488,730.0,70.0,25.0,tif,,al_c,2008,16.11857224,21.44416,74.11832
63.0,94.0,12,84.08333333333333,92.0,83.5,8.210342393726476,1009.0,63.0,31.0,tif,,al_c,2009,23.82411957,21.44416,74.19794
78.0,95.0,9,88.33333333333333,88.0,88.0,4.898979485566357,795.0,78.0,17.0,tif,,al_c,2010,21.6724205,21.44416,74.27757
70.0,97.0,9,85.22222222222223,70.0,86.0,8.296957645597542,767.0,70.0,27.0,tif,,al_c,2011,2.013097286,21.44416,74.35719
0.0,14.0,9,1.5555555555555556,0.0,0.0,4.399775527382962,14.0,14.0,14.0,tif,,al_c,2012,38.68500137,21.36356,69.81856
0.0,83.0,12,49.666666666666664,0.0,53.5,23.602024395283458,596.0,0.0,83.0,tif,,al_c,2013,108.8364944,21.36356,69.89819
45.0,97.0,9,82.22222222222223,84.0,86.0,15.475986974649022,740.0,45.0,52.0,tif,,al_c,2014,65.74972534,21.36356,69.97781
55.0,94.0,9,81.44444444444444,81.0,81.0,11.586497036647742,733.0,55.0,39.0,tif,,al_c,2015,149.4022675,21.36356,70.05744
76.0,98.0,9,91.11111111111111,76.0,93.0,6.505458297024199,820.0,76.0,22.0,tif,,al_c,2016,156.4944458,21.36356,70.13706
80.0,95.0,9,87.11111111111111,93.0,85.0,5.877347180194753,784.0,80.0,15.0,tif,,al_c,2017,137.1958923,21.36356,70.21669
76.0,93.0,9,83.0,82.0,82.0,4.737556801183965,747.0,76.0,17.0,tif,,al_c,2018,151.5117035,21.36356,70.29631
73.0,94.0,12,86.41666666666667,89.0,89.0,5.851756621353587,1037.0,73.0,21.0,tif,,al_c,2019,120.3887863,21.36356,70.37594
75.0,94.0,9,85.44444444444444,75.0,87.0,6.396372428721891,769.0,83.0,19.0,tif,,al_c,2020,129.8170319,21.36356,70.45556
73.0,94.0,9,84.55555555555556,73.0,85.0,5.946261404559845,761.0,73.0,21.0,tif,,al_c,2021,75.44734192,21.36356,70.53519
25.0,84.0,9,71.11111111111111,25.0,77.0,17.194601507090947,640.0,25.0,59.0,tif,,al_c,2022,88.04486847,21.36356,70.61481
66.0,91.0,9,78.88888888888889,66.0,76.0,8.748897637790902,710.0,66.0,25.0,tif,,al_c,2023,113.4783783,21.36356,70.69444
40.0,91.0,12,72.25,81.0,79.5,16.145819892467525,867.0,40.0,51.0,tif,,al_c,2024,98.08165741,21.36356,70.77406
13.0,84.0,9,49.77777777777778,13.0,58.0,20.065325413524132,448.0,13.0,71.0,tif,,al_c,2025,69.41943359,21.36356,70.85369
37.0,94.0,9,74.0,73.0,75.0,15.136416719656971,666.0,37.0,57.0,tif,,al_c,2026,263.1999817,21.36356,70.93331
3.0,80.0,9,44.22222222222222,80.0,48.0,23.971176106954314,398.0,3.0,77.0,tif,,al_c,2027,278.038147,21.36356,71.01294
5.0,70.0,9,36.55555555555556,5.0,43.0,22.480169587691236,329.0,5.0,65.0,tif,,al_c,2028,319.465271,21.36356,71.09256
12.0,88.0,9,63.77777777777778,12.0,65.0,21.321756117886192,574.0,12.0,76.0,tif,,al_c,2029,423.3069763,21.36356,71.17219
53.0,97.0,12,79.0,73.0,79.5,11.958260743101398,948.0,53.0,44.0,tif,,al_c,2030,472.6984863,21.36356,71.25181
24.0,79.0,9,68.55555555555556,79.0,74.0,16.317074295971288,617.0,24.0,55.0,tif,,al_c,2031,409.6721191,21.36356,71.33144
42.0,91.0,9,74.22222222222223,42.0,80.0,15.156793693315496,668.0,42.0,49.0,tif,,al_c,2032,311.2250977,21.36356,71.41106
21.0,96.0,9,72.44444444444444,21.0,86.0,24.671671164002884,652.0,21.0,75.0,tif,,al_c,2033,332.0818176,21.36356,71.49069
3.0,84.0,9,58.333333333333336,3.0,74.0,28.546258754675524,525.0,3.0,81.0,tif,,al_c,2034,366.2713013,21.36356,71.57031
1.0,95.0,12,57.25,1.0,71.5,33.69749001533101,687.0,1.0,94.0,tif,,al_c,2035,272.3363342,21.36356,71.64994
3.0,78.0,9,43.0,3.0,52.0,28.821288428289716,387.0,3.0,75.0,tif,,al_c,2036,216.3874817,21.36356,71.72956
2.0,81.0,9,31.444444444444443,2.0,17.0,28.131086447049253,283.0,2.0,79.0,tif,,al_c,2037,179.1773987,21.36356,71.80919
3.0,91.0,9,65.77777777777777,78.0,78.0,29.264228363795876,592.0,3.0,88.0,tif,,al_c,2038,385.5348816,21.36356,71.88882
81.0,96.0,9,85.77777777777777,84.0,84.0,4.416579314300398,772.0,81.0,15.0,tif,,al_c,2039,498.5028076,21.36356,71.96844
51.0,90.0,12,80.75,80.0,81.5,10.353139620424328,969.0,51.0,39.0,tif,,al_c,2040,522.7797852,21.36356,72.04807
0.0,96.0,9,50.0,0.0,52.0,35.78329840085238,450.0,0.0,96.0,tif,,al_c,2041,200.2835846,21.36356,72.12769
0.0,1.0,9,0.1111111111111111,0.0,0.0,0.31426968052735443,1.0,1.0,1.0,tif,,al_c,2042,1.400225043,21.36356,72.20732
0.0,2.0,9,0.3333333333333333,0.0,0.0,0.6666666666666666,3.0,1.0,2.0,tif,,al_c,2043,2.147241116,21.36356,72.60544
12.0,82.0,9,39.888888888888886,12.0,26.0,27.069640413178107,359.0,12.0,70.0,tif,,al_c,2044,118.5537262,21.36356,72.68507
46.0,96.0,9,78.55555555555556,46.0,89.0,17.211824818427793,707.0,46.0,50.0,tif,,al_c,2045,256.1341248,21.36356,72.76469
84.0,97.0,9,89.33333333333333,88.0,89.0,3.366501646120693,804.0,84.0,13.0,tif,,al_c,2046,302.8802185,21.36356,72.84432
42.0,90.0,12,67.16666666666667,42.0,68.5,15.662233415306885,806.0,42.0,48.0,tif,,al_c,2047,301.6269226,21.36356,72.92394
34.0,82.0,9,67.77777777777777,34.0,72.0,14.84570852901252,610.0,34.0,48.0,tif,,al_c,2048,223.4959412,21.36356,73.00357
22.0,91.0,9,64.66666666666667,22.0,69.0,21.186998109427606,582.0,22.0,69.0,tif,,al_c,2049,177.4480133,21.36356,73.08319
8.0,79.0,9,35.111111111111114,18.0,23.0,26.610125242698476,316.0,8.0,71.0,tif,,al_c,2050,201.8077393,21.36356,73.16282
4.0,15.0,9,9.0,9.0,9.0,3.1269438398822866,81.0,4.0,11.0,tif,,al_c,2051,152.1410675,21.36356,73.24244
3.0,37.0,9,25.555555555555557,29.0,29.0,10.975843284343537,230.0,3.0,34.0,tif,,al_c,2052,166.4402618,21.36356,73.32207
0.0,30.0,12,6.0,0.0,2.0,8.495096624916439,72.0,3.0,30.0,tif,,al_c,2053,18.36462212,21.36356,73.40169
0.0,3.0,9,0.7777777777777778,0.0,0.0,1.0304020550550783,7.0,2.0,3.0,tif,,al_c,2054,1.353174448,21.36356,73.48132
0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tif,,al_c,2055,7.214161873,21.36356,73.56094
0.0,4.0,9,1.4444444444444444,0.0,1.0,1.4989708403591155,13.0,1.0,4.0,tif,,al_c,2056,2.274272442,21.36356,73.64057
0.0,15.0,9,4.555555555555555,2.0,2.0,4.716663394842472,41.0,0.0,15.0,tif,,al_c,2057,7.387879372,21.36356,73.72019
0.0,23.0,12,8.75,0.0,3.5,8.535465228484425,105.0,1.0,23.0,tif,,al_c,2058,12.10214806,21.36356,73.79982
4.0,67.0,9,28.333333333333332,4.0,16.0,22.691163233490013,255.0,4.0,63.0,tif,,al_c,2059,19.67503166,21.36356,73.87944
18.0,62.0,9,36.333333333333336,18.0,32.0,13.308309851784752,327.0,18.0,44.0,tif,,al_c,2060,17.67355919,21.36356,73.95907
4.0,39.0,9,22.22222222222222,31.0,28.0,12.326825109652146,200.0,4.0,35.0,tif,,al_c,2061,0.845144391,21.36356,74.03869
0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tif,,al_c,2062,0.031684168,21.28296,69.81856
0.0,80.0,12,14.833333333333334,0.0,0.0,25.686680508690795,178.0,2.0,80.0,tif,,al_c,2063,26.93091011,21.28296,69.89819
47.0,99.0,9,81.11111111111111,75.0,89.0,15.205587017383111,730.0,47.0,52.0,tif,,al_c,2064,59.41353989,21.28296,69.97781
56.0,93.0,9,82.77777777777777,56.0,86.0,10.570165328022473,745.0,56.0,37.0,tif,,al_c,2065,109.2052155,21.28296,70.05744
72.0,96.0,9,85.55555555555556,96.0,86.0,9.007541422004996,770.0,72.0,24.0,tif,,al_c,2066,123.0114059,21.28296,70.13706
71.0,98.0,9,84.33333333333333,71.0,83.0,8.956685895029603,759.0,71.0,27.0,tif,,al_c,2067,123.9247284,21.28296,70.21669
39.0,100.0,9,72.88888888888889,83.0,77.0,16.44819776986352,656.0,39.0,61.0,tif,,al_c,2068,140.0540009,21.28296,70.29631
49.0,99.0,12,75.91666666666667,49.0,78.5,16.50988760982003,911.0,49.0,50.0,tif,,al_c,2069,103.4901505,21.28296,70.37594
30.0,75.0,9,56.111111111111114,30.0,59.0,16.907884054779785,505.0,30.0,45.0,tif,,al_c,2070,65.89679718,21.28296,70.45556
0.0,77.0,9,35.77777777777778,0.0,34.0,27.087421343895553,322.0,15.0,77.0,tif,,al_c,2071,22.3048687,21.28296,70.53519
0.0,89.0,9,52.55555555555556,0.0,70.0,35.18241704510653,473.0,0.0,89.0,tif,,al_c,2072,41.72442627,21.28296,70.61481
22.0,83.0,9,58.888888888888886,73.0,70.0,20.983826811483194,530.0,22.0,61.0,tif,,al_c,2073,84.00783539,21.28296,70.69444
3.0,86.0,12,43.5,3.0,42.5,22.724802896101576,522.0,3.0,83.0,tif,,al_c,2074,56.26599121,21.28296,70.77406
0.0,56.0,9,25.333333333333332,0.0,21.0,20.596655607700544,228.0,0.0,56.0,tif,,al_c,2075,12.36454868,21.28296,70.85369
50.0,85.0,9,70.88888888888889,70.0,71.0,9.085329376337613,638.0,50.0,35.0,tif,,al_c,2076,83.10727692,21.28296,70.93331
51.0,80.0,9,63.888888888888886,51.0,65.0,9.859506911768452,575.0,56.0,29.0,tif,,al_c,2077,152.7202759,21.28296,71.01294
42.0,83.0,9,61.111111111111114,42.0,59.0,12.58256681501517,550.0,42.0,41.0,tif,,al_c,2078,204.8119354,21.28296,71.09256
35.0,80.0,9,62.44444444444444,35.0,69.0,13.728406163953233,562.0,35.0,45.0,tif,,al_c,2079,267.2200928,21.28296,71.17219
37.0,78.0,12,59.333333333333336,57.0,58.0,12.208831047874957,712.0,37.0,41.0,tif,,al_c,2080,269.443634,21.28296,71.25181
28.0,74.0,9,56.44444444444444,28.0,58.0,14.682651222227554,508.0,28.0,46.0,tif,,al_c,2081,240.3107605,21.28296,71.33144
14.0,81.0,9,54.55555555555556,70.0,64.0,20.570265007265604,491.0,14.0,67.0,tif,,al_c,2082,189.0018463,21.28296,71.41106
7.0,60.0,9,32.22222222222222,7.0,36.0,17.241924214462955,290.0,7.0,53.0,tif,,al_c,2083,141.8282928,21.28296,71.49069
4.0,55.0,9,30.333333333333332,33.0,33.0,14.583095236151571,273.0,4.0,51.0,tif,,al_c,2084,111.1922302,21.28296,71.57031
9.0,56.0,12,29.416666666666668,9.0,29.0,14.952470996089206,353.0,9.0,47.0,tif,,al_c,2085,77.56826782,21.28296,71.64994
13.0,72.0,9,40.888888888888886,13.0,43.0,19.47331190484068,368.0,13.0,59.0,tif,,al_c,2086,136.6505737,21.28296,71.72956
46.0,86.0,9,66.88888888888889,82.0,67.0,13.519076599337895,602.0,46.0,40.0,tif,,al_c,2087,360.6784363,21.28296,71.80919
65.0,88.0,9,80.55555555555556,81.0,81.0,6.977919319158925,725.0,65.0,23.0,tif,,al_c,2088,407.1041565,21.28296,71.88882
